mu_B,pressure,energy_density
1313.20000,117.18781,579.98523
1313.30000,117.24090,580.13616
1313.40000,117.29401,580.28694
1313.50000,117.34713,580.43800
1313.60000,117.40026,580.58885
1313.70000,117.45340,580.73981
1313.80000,117.50655,580.89073
1313.90000,117.55972,581.04180
1314.00000,117.61289,581.19264
1314.10000,117.66608,581.34359
1314.20000,117.71928,581.49451
1314.30000,117.77249,581.64535
1314.40000,117.82571,581.79627
1314.50000,117.87894,581.94718
1314.60000,117.93219,582.09799
1314.70000,117.98545,582.24894
1314.80000,118.03871,582.39985
1314.90000,118.09199,582.55083
1315.00000,118.14528,582.70176
1315.10000,118.19859,582.85268
1315.20000,118.25190,583.00358
1315.30000,118.30522,583.15448
1315.40000,118.35856,583.30539
1315.50000,118.41191,583.45625
1315.60000,118.46527,583.60711
1315.70000,118.51864,583.75800
1315.80000,118.57202,583.90892
1315.90000,118.62541,584.05982
1316.00000,118.67882,584.21068
1316.10000,118.73224,584.36155
1316.20000,118.78567,584.51253
1316.30000,118.83910,584.66346
1316.40000,118.89256,584.81443
1316.50000,118.94602,584.96547
1316.60000,118.99949,585.11634
1316.70000,119.05298,585.26730
1316.80000,119.10648,585.41829
1316.90000,119.15998,585.56910
1317.00000,119.21350,585.71993
1317.10000,119.26704,585.87079
1317.20000,119.32058,586.02167
1317.30000,119.37413,586.17244
1317.40000,119.42770,586.32339
1317.50000,119.48128,586.47434
1317.60000,119.53486,586.62514
1317.70000,119.58846,586.77611
1317.80000,119.64208,586.92713
1317.90000,119.69570,587.07813
1318.00000,119.74933,587.22911
1318.10000,119.80298,587.37999
1318.20000,119.85664,587.53093
1318.30000,119.91031,587.68179
1318.40000,119.96399,587.83272
1318.50000,120.01768,587.98363
1318.60000,120.07138,588.13449
1318.70000,120.12510,588.28544
1318.80000,120.17882,588.43629
1318.90000,120.23256,588.58722
1319.00000,120.28631,588.73802
1319.10000,120.34007,588.88887
1319.20000,120.39384,589.03971
1319.30000,120.44762,589.19060
1319.40000,120.50142,589.34141
1319.50000,120.55522,589.49235
1319.60000,120.60904,589.64331
1319.70000,120.66287,589.79425
1319.80000,120.71671,589.94506
1319.90000,120.77056,590.09600
1320.00000,120.82443,590.24684
1320.10000,120.87830,590.39779
1320.20000,120.93219,590.54875
1320.30000,120.98609,590.69982
1320.40000,121.03999,590.85074
1320.50000,121.09392,591.00185
1320.60000,121.14785,591.15280
1320.70000,121.20179,591.30369
1320.80000,121.25575,591.45449
1320.90000,121.30971,591.60534
1321.00000,121.36369,591.75609
1321.10000,121.41768,591.90695
1321.20000,121.47168,592.05787
1321.30000,121.52569,592.20880
1321.40000,121.57971,592.35972
1321.50000,121.63375,592.51073
1321.60000,121.68779,592.66158
1321.70000,121.74185,592.81254
1321.80000,121.79592,592.96344
1321.90000,121.85000,593.11439
1322.00000,121.90409,593.26523
1322.10000,121.95820,593.41604
1322.20000,122.01231,593.56690
1322.30000,122.06644,593.71784
1322.40000,122.12057,593.86873
1322.50000,122.17472,594.01973
1322.60000,122.22888,594.17066
1322.70000,122.28306,594.32165
1322.80000,122.33724,594.47257
1322.90000,122.39143,594.62355
1323.00000,122.44564,594.77439
1323.10000,122.49986,594.92516
1323.20000,122.55409,595.07601
1323.30000,122.60833,595.22693
1323.40000,122.66258,595.37780
1323.50000,122.71684,595.52883
1323.60000,122.77111,595.67975
1323.70000,122.82540,595.83068
1323.80000,122.87970,595.98167
1323.90000,122.93401,596.13267
1324.00000,122.98833,596.28361
1324.10000,123.04266,596.43449
1324.20000,123.09700,596.58545
1324.30000,123.15135,596.73641
1324.40000,123.20572,596.88725
1324.50000,123.26010,597.03813
1324.60000,123.31448,597.18895
1324.70000,123.36888,597.33975
1324.80000,123.42330,597.49066
1324.90000,123.47772,597.64153
1325.00000,123.53215,597.79239
1325.10000,123.58660,597.94328
1325.20000,123.64105,598.09423
1325.30000,123.69552,598.24518
1325.40000,123.75000,598.39621
1325.50000,123.80449,598.54722
1325.60000,123.85899,598.69814
1325.70000,123.91351,598.84903
1325.80000,123.96803,599.00006
1325.90000,124.02257,599.15096
1326.00000,124.07712,599.30171
1326.10000,124.13168,599.45249
1326.20000,124.18625,599.60335
1326.30000,124.24083,599.75429
1326.40000,124.29542,599.90531
1326.50000,124.35003,600.05618
1326.60000,124.40464,600.20712
1326.70000,124.45927,600.35800
1326.80000,124.51391,600.50906
1326.90000,124.56856,600.66002
1327.00000,124.62322,600.81082
1327.10000,124.67789,600.96176
1327.20000,124.73258,601.11275
1327.30000,124.78727,601.26370
1327.40000,124.84198,601.41462
1327.50000,124.89670,601.56551
1327.60000,124.95143,601.71648
1327.70000,125.00617,601.86742
1327.80000,125.06092,602.01840
1327.90000,125.11569,602.16936
1328.00000,125.17046,602.32022
1328.10000,125.22525,602.47116
1328.20000,125.28005,602.62202
1328.30000,125.33486,602.77294
1328.40000,125.38968,602.92389
1328.50000,125.44451,603.07470
1328.60000,125.49935,603.22559
1328.70000,125.55421,603.37658
1328.80000,125.60907,603.52746
1328.90000,125.66395,603.67850
1329.00000,125.71884,603.82937
1329.10000,125.77374,603.98034
1329.20000,125.82865,604.13124
1329.30000,125.88357,604.28216
1329.40000,125.93851,604.43307
1329.50000,125.99345,604.58390
1329.60000,126.04841,604.73471
1329.70000,126.10338,604.88578
1329.80000,126.15836,605.03669
1329.90000,126.21335,605.18769
1330.00000,126.26835,605.33861
1330.10000,126.32336,605.48959
1330.20000,126.37839,605.64055
1330.30000,126.43343,605.79142
1330.40000,126.48847,605.94234
1330.50000,126.54353,606.09325
1330.60000,126.59860,606.24412
1330.70000,126.65369,606.39518
1330.80000,126.70878,606.54600
1330.90000,126.76388,606.69692
1331.00000,126.81900,606.84783
1331.10000,126.87413,606.99873
1331.20000,126.92926,607.14977
1331.30000,126.98441,607.30066
1331.40000,127.03958,607.45164
1331.50000,127.09475,607.60263
1331.60000,127.14993,607.75366
1331.70000,127.20513,607.90458
1331.80000,127.26033,608.05538
1331.90000,127.31555,608.20638
1332.00000,127.37078,608.35729
1332.10000,127.42602,608.50812
1332.20000,127.48127,608.65916
1332.30000,127.53654,608.81012
1332.40000,127.59181,608.96115
1332.50000,127.64710,609.11210
1332.60000,127.70239,609.26311
1332.70000,127.75770,609.41402
1332.80000,127.81302,609.56488
1332.90000,127.86835,609.71589
1333.00000,127.92370,609.86683
1333.10000,127.97905,610.01770
1333.20000,128.03441,610.16871
1333.30000,128.08979,610.31973
1333.40000,128.14518,610.47063
1333.50000,128.20058,610.62150
1333.60000,128.25599,610.77249
1333.70000,128.31141,610.92342
1333.80000,128.36684,611.07437
1333.90000,128.42229,611.22538
1334.00000,128.47774,611.37637
1334.10000,128.53321,611.52730
1334.20000,128.58869,611.67817
1334.30000,128.64418,611.82911
1334.40000,128.69968,611.97992
1334.50000,128.75519,612.13082
1334.60000,128.81071,612.28179
1334.70000,128.86625,612.43279
1334.80000,128.92179,612.58389
1334.90000,128.97735,612.73497
1335.00000,129.03292,612.88596
1335.10000,129.08850,613.03694
1335.20000,129.14409,613.18785
1335.30000,129.19970,613.33876
1335.40000,129.25531,613.48976
1335.50000,129.31093,613.64069
1335.60000,129.36657,613.79165
1335.70000,129.42222,613.94269
1335.80000,129.47788,614.09375
1335.90000,129.53355,614.24481
1336.00000,129.58923,614.39572
1336.10000,129.64492,614.54664
1336.20000,129.70063,614.69746
1336.30000,129.75634,614.84837
1336.40000,129.81207,614.99932
1336.50000,129.86781,615.15029
1336.60000,129.92356,615.30127
1336.70000,129.97932,615.45226
1336.80000,130.03509,615.60332
1336.90000,130.09088,615.75445
1337.00000,130.14667,615.90548
1337.10000,130.20248,616.05638
1337.20000,130.25829,616.20727
1337.30000,130.31412,616.35825
1337.40000,130.36996,616.50922
1337.50000,130.42581,616.66037
1337.60000,130.48168,616.81130
1337.70000,130.53755,616.96220
1337.80000,130.59344,617.11321
1337.90000,130.64933,617.26424
1338.00000,130.70524,617.41523
1338.10000,130.76116,617.56611
1338.20000,130.81709,617.71707
1338.30000,130.87303,617.86801
1338.40000,130.92898,618.01902
1338.50000,130.98495,618.17018
1338.60000,131.04092,618.32107
1338.70000,131.09691,618.47202
1338.80000,131.15291,618.62313
1338.90000,131.20892,618.77414
1339.00000,131.26494,618.92511
1339.10000,131.32097,619.07608
1339.20000,131.37701,619.22715
1339.30000,131.43307,619.37806
1339.40000,131.48913,619.52906
1339.50000,131.54521,619.68016
1339.60000,131.60130,619.83109
1339.70000,131.65740,619.98216
1339.80000,131.71351,620.13324
1339.90000,131.76963,620.28414
1340.00000,131.82576,620.43509
1340.10000,131.88191,620.58612
1340.20000,131.93806,620.73717
1340.30000,131.99423,620.88820
1340.40000,132.05041,621.03919
1340.50000,132.10660,621.19018
1340.60000,132.16280,621.34125
1340.70000,132.21901,621.49229
1340.80000,132.27523,621.64322
1340.90000,132.33147,621.79418
1341.00000,132.38771,621.94526
1341.10000,132.44397,622.09629
1341.20000,132.50024,622.24739
1341.30000,132.55652,622.39857
1341.40000,132.61281,622.54951
1341.50000,132.66911,622.70051
1341.60000,132.72543,622.85156
1341.70000,132.78175,623.00252
1341.80000,132.83809,623.15345
1341.90000,132.89443,623.30444
1342.00000,132.95079,623.45545
1342.10000,133.00716,623.60645
1342.20000,133.06354,623.75756
1342.30000,133.11994,623.90862
1342.40000,133.17634,624.05974
1342.50000,133.23275,624.21072
1342.60000,133.28918,624.36175
1342.70000,133.34562,624.51288
1342.80000,133.40206,624.66398
1342.90000,133.45852,624.81496
1343.00000,133.51500,624.96599
1343.10000,133.57148,625.11700
1343.20000,133.62797,625.26799
1343.30000,133.68448,625.41898
1343.40000,133.74099,625.57006
1343.50000,133.79752,625.72100
1343.60000,133.85406,625.87203
1343.70000,133.91061,626.02322
1343.80000,133.96717,626.17434
1343.90000,134.02374,626.32536
1344.00000,134.08032,626.47645
1344.10000,134.13692,626.62742
1344.20000,134.19352,626.77845
1344.30000,134.25014,626.92950
1344.40000,134.30677,627.08055
1344.50000,134.36341,627.23152
1344.60000,134.42006,627.38256
1344.70000,134.47672,627.53369
1344.80000,134.53340,627.68471
1344.90000,134.59008,627.83575
1345.00000,134.64678,627.98687
1345.10000,134.70348,628.13797
1345.20000,134.76020,628.28917
1345.30000,134.81693,628.44033
1345.40000,134.87367,628.59135
1345.50000,134.93042,628.74236
1345.60000,134.98719,628.89343
1345.70000,135.04396,629.04440
1345.80000,135.10075,629.19538
1345.90000,135.15754,629.34641
1346.00000,135.21435,629.49750
1346.10000,135.27117,629.64866
1346.20000,135.32800,629.79977
1346.30000,135.38484,629.95089
1346.40000,135.44170,630.10191
1346.50000,135.49856,630.25302
1346.60000,135.55544,630.40414
1346.70000,135.61232,630.55511
1346.80000,135.66922,630.70623
1346.90000,135.72613,630.85738
1347.00000,135.78305,631.00853
1347.10000,135.83998,631.15964
1347.20000,135.89692,631.31070
1347.30000,135.95388,631.46176
1347.40000,136.01084,631.61278
1347.50000,136.06782,631.76381
1347.60000,136.12481,631.91488
1347.70000,136.18180,632.06588
1347.80000,136.23881,632.21709
1347.90000,136.29584,632.36828
1348.00000,136.35287,632.51954
1348.10000,136.40991,632.67060
1348.20000,136.46697,632.82173
1348.30000,136.52403,632.97283
1348.40000,136.58111,633.12388
1348.50000,136.63820,633.27493
1348.60000,136.69530,633.42608
1348.70000,136.75241,633.57717
1348.80000,136.80953,633.72830
1348.90000,136.86666,633.87939
1349.00000,136.92381,634.03055
1349.10000,136.98096,634.18154
1349.20000,137.03813,634.33270
1349.30000,137.09531,634.48389
1349.40000,137.15250,634.63505
1349.50000,137.20970,634.78628
1349.60000,137.26691,634.93747
1349.70000,137.32413,635.08856
1349.80000,137.38137,635.23972
1349.90000,137.43861,635.39078
1350.00000,137.49587,635.54181
1350.10000,137.55314,635.69276
1350.20000,137.61042,635.84390
1350.30000,137.66771,635.99498
1350.40000,137.72501,636.14605
1350.50000,137.78232,636.29720
1350.60000,137.83964,636.44828
1350.70000,137.89698,636.59945
1350.80000,137.95432,636.75072
1350.90000,138.01168,636.90182
1351.00000,138.06905,637.05299
1351.10000,138.12643,637.20417
1351.20000,138.18382,637.35549
1351.30000,138.24122,637.50657
1351.40000,138.29863,637.65775
1351.50000,138.35606,637.80893
1351.60000,138.41349,637.96001
1351.70000,138.47094,638.11118
1351.80000,138.52840,638.26234
1351.90000,138.58587,638.41344
1352.00000,138.64335,638.56455
1352.10000,138.70084,638.71576
1352.20000,138.75834,638.86693
1352.30000,138.81586,639.01803
1352.40000,138.87338,639.16923
1352.50000,138.93092,639.32037
1352.60000,138.98846,639.47164
1352.70000,139.04602,639.62292
1352.80000,139.10359,639.77419
1352.90000,139.16117,639.92535
1353.00000,139.21876,640.07642
1353.10000,139.27637,640.22763
1353.20000,139.33398,640.37878
1353.30000,139.39161,640.52987
1353.40000,139.44924,640.68092
1353.50000,139.50689,640.83207
1353.60000,139.56455,640.98332
1353.70000,139.62222,641.13452
1353.80000,139.67990,641.28573
1353.90000,139.73759,641.43695
1354.00000,139.79530,641.58813
1354.10000,139.85301,641.73942
1354.20000,139.91074,641.89066
1354.30000,139.96848,642.04178
1354.40000,140.02622,642.19296
1354.50000,140.08398,642.34413
1354.60000,140.14175,642.49530
1354.70000,140.19954,642.64645
1354.80000,140.25733,642.79765
1354.90000,140.31513,642.94881
1355.00000,140.37295,643.09996
1355.10000,140.43078,643.25114
1355.20000,140.48861,643.40230
1355.30000,140.54646,643.55354
1355.40000,140.60432,643.70481
1355.50000,140.66219,643.85605
1355.60000,140.72008,644.00735
1355.70000,140.77797,644.15857
1355.80000,140.83587,644.30987
1355.90000,140.89379,644.46110
1356.00000,140.95172,644.61231
1356.10000,141.00965,644.76347
1356.20000,141.06760,644.91465
1356.30000,141.12556,645.06592
1356.40000,141.18353,645.21718
1356.50000,141.24152,645.36843
1356.60000,141.29951,645.51980
1356.70000,141.35752,645.67100
1356.80000,141.41553,645.82238
1356.90000,141.47356,645.97361
1357.00000,141.53160,646.12473
1357.10000,141.58965,646.27590
1357.20000,141.64771,646.42717
1357.30000,141.70578,646.57840
1357.40000,141.76386,646.72962
1357.50000,141.82196,646.88092
1357.60000,141.88006,647.03228
1357.70000,141.93818,647.18342
1357.80000,141.99631,647.33462
1357.90000,142.05444,647.48592
1358.00000,142.11259,647.63705
1358.10000,142.17076,647.78835
1358.20000,142.22893,647.93965
1358.30000,142.28711,648.09083
1358.40000,142.34530,648.24207
1358.50000,142.40351,648.39336
1358.60000,142.46173,648.54468
1358.70000,142.51995,648.69595
1358.80000,142.57819,648.84726
1358.90000,142.63644,648.99869
1359.00000,142.69470,649.14987
1359.10000,142.75298,649.30126
1359.20000,142.81126,649.45254
1359.30000,142.86955,649.60383
1359.40000,142.92786,649.75503
1359.50000,142.98618,649.90633
1359.60000,143.04451,650.05767
1359.70000,143.10284,650.20900
1359.80000,143.16119,650.36028
1359.90000,143.21956,650.51152
1360.00000,143.27793,650.66281
1360.10000,143.33631,650.81411
1360.20000,143.39471,650.96531
1360.30000,143.45311,651.11660
1360.40000,143.51153,651.26781
1360.50000,143.56996,651.41919
1360.60000,143.62840,651.57048
1360.70000,143.68685,651.72180
1360.80000,143.74531,651.87309
1360.90000,143.80378,652.02442
1361.00000,143.86226,652.17580
1361.10000,143.92076,652.32716
1361.20000,143.97926,652.47856
1361.30000,144.03778,652.62991
1361.40000,144.09631,652.78130
1361.50000,144.15485,652.93256
1361.60000,144.21340,653.08382
1361.70000,144.27196,653.23514
1361.80000,144.33053,653.38633
1361.90000,144.38912,653.53762
1362.00000,144.44771,653.68897
1362.10000,144.50632,653.84037
1362.20000,144.56493,653.99179
1362.30000,144.62356,654.14311
1362.40000,144.68220,654.29450
1362.50000,144.74085,654.44577
1362.60000,144.79951,654.59719
1362.70000,144.85819,654.74847
1362.80000,144.91687,654.89969
1362.90000,144.97556,655.05104
1363.00000,145.03427,655.20245
1363.10000,145.09299,655.35386
1363.20000,145.15172,655.50521
1363.30000,145.21045,655.65661
1363.40000,145.26921,655.80809
1363.50000,145.32797,655.95945
1363.60000,145.38674,656.11083
1363.70000,145.44552,656.26205
1363.80000,145.50432,656.41350
1363.90000,145.56312,656.56491
1364.00000,145.62194,656.71637
1364.10000,145.68077,656.86770
1364.20000,145.73961,657.01899
1364.30000,145.79846,657.17035
1364.40000,145.85732,657.32167
1364.50000,145.91619,657.47293
1364.60000,145.97507,657.62432
1364.70000,146.03397,657.77572
1364.80000,146.09287,657.92726
1364.90000,146.15179,658.07871
1365.00000,146.21072,658.23014
1365.10000,146.26966,658.38149
1365.20000,146.32861,658.53286
1365.30000,146.38757,658.68421
1365.40000,146.44654,658.83558
1365.50000,146.50552,658.98709
1365.60000,146.56452,659.13860
1365.70000,146.62352,659.28995
1365.80000,146.68254,659.44144
1365.90000,146.74157,659.59291
1366.00000,146.80061,659.74427
1366.10000,146.85966,659.89569
1366.20000,146.91872,660.04702
1366.30000,146.97779,660.19847
1366.40000,147.03687,660.34988
1366.50000,147.09597,660.50144
1366.60000,147.15507,660.65288
1366.70000,147.21419,660.80435
1366.80000,147.27332,660.95592
1366.90000,147.33245,661.10740
1367.00000,147.39160,661.25870
1367.10000,147.45077,661.41006
1367.20000,147.50994,661.56143
1367.30000,147.56912,661.71279
1367.40000,147.62831,661.86410
1367.50000,147.68752,662.01557
1367.60000,147.74673,662.16699
1367.70000,147.80596,662.31845
1367.80000,147.86520,662.46996
1367.90000,147.92445,662.62152
1368.00000,147.98371,662.77298
1368.10000,148.04298,662.92446
1368.20000,148.10226,663.07604
1368.30000,148.16156,663.22751
1368.40000,148.22086,663.37895
1368.50000,148.28018,663.53045
1368.60000,148.33950,663.68181
1368.70000,148.39884,663.83314
1368.80000,148.45819,663.98465
1368.90000,148.51755,664.13607
1369.00000,148.57692,664.28754
1369.10000,148.63630,664.43895
1369.20000,148.69570,664.59046
1369.30000,148.75510,664.74210
1369.40000,148.81452,664.89365
1369.50000,148.87394,665.04516
1369.60000,148.93338,665.19669
1369.70000,148.99283,665.34823
1369.80000,149.05229,665.49972
1369.90000,149.11176,665.65117
1370.00000,149.17124,665.80264
1370.10000,149.23073,665.95412
1370.20000,149.29024,666.10565
1370.30000,149.34975,666.25723
1370.40000,149.40928,666.40877
1370.50000,149.46881,666.56023
1370.60000,149.52836,666.71182
1370.70000,149.58792,666.86326
1370.80000,149.64749,667.01468
1370.90000,149.70707,667.16619
1371.00000,149.76666,667.31776
1371.10000,149.82627,667.46924
1371.20000,149.88588,667.62079
1371.30000,149.94551,667.77231
1371.40000,150.00514,667.92393
1371.50000,150.06479,668.07551
1371.60000,150.12445,668.22700
1371.70000,150.18412,668.37850
1371.80000,150.24380,668.53013
1371.90000,150.30349,668.68174
1372.00000,150.36319,668.83331
1372.10000,150.42291,668.98482
1372.20000,150.48263,669.13644
1372.30000,150.54237,669.28796
1372.40000,150.60211,669.43952
1372.50000,150.66187,669.59103
1372.60000,150.72164,669.74240
